customer_id,age,gender,state,city_tier,tenure_months,contract_type,payment_method,paperless_billing,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,avg_monthly_gb_download,customer_service_calls,late_payments,nps_score,satisfaction_score,churn
14412,29.0,Female,IL,Tier3,72.0,Month-to-Month,Bank Transfer,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,49.99,3536.25,44.9,2,1,,4.4,0
14413,18.0,Male,NC,Tier3,4.0,One Year,Electronic Check,Yes,Yes,No phone service,DSL,No,Yes,No,No,No internet,No,25.75,160.35,1.0,0,0,5.0,2.8,0
14414,48.0,Female,GA,Tier2,,annual,Bank Transfer,No,Yes,Yes,DSL,No,Yes,No,No,No,No,24.01,357.89,3.4,2,1,,2.7,0
14415,54.0,Female,PA,Tier2,,Month-to-Month,Electronic Check,No,Yes,Yes,Fiber Optic,No internet,Yes,No,No,No internet,No,33.71,24.98,30.5,1,2,1.5,3.7,1
14416,48.0,Female,NY,Tier2,16.0,Month-to-Month,Credit Card,yes,Yes,No phone service,Fiber Optic,No,Yes,Yes,No,Yes,No,49.48,528.1,2.5,2,2,4.8,2.4,0
14417,18.0,Female,PA,Tier2,3.0,Month-to-Month,Mailed Check,No,Yes,Yes,DSL,No,No,No,No,No,Yes,32.6,213.52,1.2,1,0,7.8,2.0,0
14418,39.0,Male,IL,Tier2,43.0,One Year,Credit Card,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,33.1,1595.99,,0,3,5.1,3.7,0
14419,18.0,Female,CA,Tier2,2.0,One Year,Credit Card,Yes,Yes,Yes,DSL,Yes,No,No internet,No,Yes,Yes,53.14,,29.6,1,1,7.8,2.8,0
14420,65.0,Male,IL,Tier2,,Month-to-Month,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,No,No,No internet,46.71,635.91,205.0,1,1,3.6,3.6,1
14421,28.0,male,OH,Tier3,17.0,One Year,Electronic Check,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,58.91,979.7,86.2,0,4,7.7,3.7,0
14422,,Male,NC,Tier3,72.0,One Year,Credit Card,Yes,Yes,No,DSL,No,No,Yes,No,Yes,Yes,42.53,3069.27,7.9,3,0,5.8,2.7,0
14423,59.0,male,CA,Tier2,25.0,One Year,Credit Card,No,Yes,Yes,DSL,No,No internet,No,No,Yes,No internet,30.12,754.6,29.1,0,3,5.7,3.5,0
14424,31.0,Male,NY,Tier2,8.0,One Year,Credit Card,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,51.31,664.58,6.1,3,0,9.6,2.9,0
14425,28.0,Female,GA,Tier2,6.0,Two Year,Mailed Check,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,55.36,,1.8,0,1,2.3,2.0,0
14426,50.0,male,PA,Tier2,3.0,One Year,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No internet,Yes,Yes,31.39,36.44,120.7,0,2,8.1,4.0,0
14427,32.0,Male,IL,Tier2,33.0,One Year,Credit Card,yes,Yes,No,DSL,No,No,Yes,Yes,Yes,No,52.07,1734.61,15.0,4,1,8.6,4.7,1
14428,46.0,female,MI,Tier3,,Two Year,Credit Card,No,Yes,Yes,Fiber Optic,No,No,No internet,Yes,No internet,Yes,37.51,,151.7,2,2,6.4,3.7,0
14429,37.0,Female,TX,Tier3,22.0,Two Year,Credit Card,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,43.97,892.39,,0,1,4.2,4.9,0
14430,,Female,NY,Tier3,1.0,Month-to-Month,Credit Card,No,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,43.29,0.0,30.5,1,1,7.1,4.1,0
14431,18.0,Female,TX,Tier3,34.0,Month-to-Month,Electronic Check,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,56.9,2007.84,47.7,3,0,,2.8,0
14432,48.0,Female,CA,tier2,24.0,Two Year,Mailed Check,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,30.34,641.74,15.2,2,0,9.1,3.5,0
14433,36.0,Female,OH,Tier2,72.0,Month-to-Month,Credit Card,Yes,Yes,Yes,No,Yes,No,Yes,No internet,Yes,Yes,32.03,2205.52,14.1,0,0,8.7,5.0,0
14434,36.0,Female,NY,tier2,21.0,Two Year,Credit Card,No,Yes,Yes,Fiber Optic,No internet,No,No,Yes,No,Yes,58.71,1151.8,,2,1,7.0,2.8,0
14435,,Female,OH,Tier1,8.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,DSL,Yes,Yes,No internet,No,No internet,No,48.04,238.13,130.2,0,0,4.9,3.6,1
14436,62.0,Female,OH,Tier1,11.0,Two Year,Electronic Check,No,Yes,No,No,Yes,No,Yes,No internet,No,No,23.14,320.14,42.8,5,1,6.8,4.5,0
14437,40.0,Male,GA,Tier2,4.0,One Year,Bank Transfer,Yes,Yes,No phone service,Fiber Optic,No,No internet,No,No,No internet,No,128.7622087188281,237.73,20.6,4,1,7.3,4.4,0
14438,39.0,Male,CA,tier2,30.0,Two Year,Credit Card,Yes,Yes,Yes,No,No,No internet,Yes,No internet,No,No,47.43,8031.899334184232,10.8,2,1,6.7,2.9,0
14439,52.0,Male,IL,Tier2,29.0,Month-to-Month,Bank Transfer,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,No,51.24,1556.94,16.8,0,0,6.5,5.0,1
14440,24.0,Male,MI,Tier1,5.0,annual,Bank Transfer,No,Yes,No,DSL,Yes,No,No,No,No,No,48.45,285.41,5.5,1,1,5.8,3.5,0
14441,48.0,male,NC,Tier2,4.0,Month-to-Month,Bank Transfer,No,Yes,No,Fiber Optic,No,No,No,No internet,No,No,61.18,,4.6,2,0,4.5,3.4,0
14442,53.0,female,OH,Tier2,1.0,Month-to-Month,Credit Card,Yes,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,44.16,226.6,14.1,2,1,6.5,2.8,0
14443,,Male,CA,Tier2,58.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,DSL,No,No,No internet,No internet,No internet,No internet,26.24,1620.1,20.3,1,0,7.3,4.8,0
14444,18.0,F,GA,Tier3,6.0,Two Year,Electronic Check,Yes,Yes,No phone service,Fiber Optic,No,Yes,Yes,Yes,No internet,No,61.16,384.53,59.8,3,1,7.2,2.3,1
14445,33.0,Female,NY,tier2,,One Year,Bank Transfer,Yes,Yes,No phone service,Fiber Optic,No,No,No,Yes,No,No internet,53.77,444.33,3.7,0,1,6.9,3.2,1
14446,31.0,F,FL,Tier3,7.0,One Year,Electronic Check,Yes,Yes,No,DSL,Yes,No,No,No,Yes,Yes,37.63,103.82,20.4,2,0,3.2,4.7,0
14447,46.0,male,FL,Tier1,12.0,One Year,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,62.08,569.02,38.1,2,2,5.4,4.1,0
14448,52.0,male,MI,Tier2,30.0,Two Year,Electronic Check,No,Yes,No,Fiber Optic,No internet,Yes,Yes,Yes,No,No internet,37.98,1234.03,4.6,0,0,9.4,5.0,0
14449,67.0,Male,GA,Tier2,49.0,One Year,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,52.42,2512.79,10.1,3,1,8.4,4.7,0
14450,,Male,CA,Tier2,4.0,One Year,Electronic Check,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,29.7,126.73,62.7,4,0,6.7,2.6,0
14451,37.0,Male,GA,Tier1,27.0,One Year,Credit Card,No,No,No,Fiber Optic,No,No,No,No,Yes,No,51.59,1297.63,18.4,0,0,7.1,4.0,0
14452,62.0,male,NC,Tier3,10.0,Two Year,Electronic Check,Yes,Yes,Yes,DSL,No,Yes,Yes,No internet,No,Yes,52.46,745.15,,1,0,4.8,2.3,0
14453,,Male,NC,Tier2,72.0,Month-to-Month,Bank Transfer,No,Yes,No,No,No,Yes,No,No internet,No,No,43.14,6489.559409974193,64.2,2,0,4.9,4.1,1
14454,64.0,female,IL,Tier3,8.0,Month-to-Month,Electronic Check,Yes,Yes,No phone service,Fiber Optic,Yes,No internet,No internet,No,No,Yes,55.55,458.26,23.0,3,0,5.6,2.5,0
14455,49.0,Male,FL,tier1,1.0,Month-to-Month,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,No,No internet,No,Yes,No internet,38.33,2.47,1.8,1,2,6.4,3.5,0
14456,27.0,female,FL,Tier1,17.0,Month-to-Month,Credit Card,Yes,No,No,No,No,Yes,No,Yes,No internet,No,21.9,374.13,5.4,1,1,5.9,2.3,1
14457,25.0,Male,NC,tier2,3.0,One Year,Credit Card,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,45.45,104.29,16.6,0,1,7.3,3.0,0
14458,21.0,Male,GA,Tier3,1.0,One Year,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,Yes,No,No,48.47,0.0,32.1,2,2,7.1,3.0,0
14459,54.0,Male,MI,Tier2,28.0,monthly,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No internet,34.29,848.31,94.0,1,0,7.4,3.4,1
14460,62.0,Female,MI,Tier2,31.0,Month-to-Month,Electronic Check,Yes,Yes,No,Cable,No internet,No internet,No,No,No,No,48.04,,5.2,2,1,3.1,4.4,0
14461,72.0,Male,OH,Tier2,,Two Year,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No internet,Yes,No internet,No,No internet,No,47.53,635.63,10.2,2,3,10.0,2.8,1
14462,57.0,male,NY,Tier2,27.0,One Year,Electronic Check,Yes,Yes,No,Fiber Optic,No internet,No internet,No,No,No,No internet,48.3,1338.32,,4,3,7.6,2.4,1
14463,62.0,Male,FL,Tier2,18.0,Month-to-Month,Bank Transfer,No,Yes,No,DSL,No,Yes,No,Yes,No,No,56.915080670108004,361.88,96.3,0,1,6.3,3.6,0
14464,36.0,Female,NC,Tier1,23.0,One Year,Credit Card,Yes,Yes,Yes,DSL,No internet,No,Yes,Yes,No,No,46.38,855.04,12.4,2,2,6.2,4.3,0
14465,27.0,female,GA,Tier2,21.0,monthly,Mailed Check,Yes,Yes,No,DSL,No,No,No internet,Yes,Yes,No,51.42,1012.16,9.0,4,1,7.0,3.3,0
14466,57.0,Male,CA,Tier1,26.0,Month-to-Month,Electronic Check,Yes,Yes,No phone service,Fiber Optic,No internet,No internet,No,No internet,Yes,No,58.04,1596.35,42.5,3,0,6.1,4.1,0
14467,51.0,F,NY,Tier1,5.0,One Year,Electronic Check,Yes,No,Yes,Fiber Optic,Yes,No,No internet,No,No,No internet,29.87,152.18,0.9,2,3,5.5,3.4,0
14468,46.0,Other,MI,Tier2,7.0,Month-to-Month,Credit Card,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,27.04,135.29,19.7,1,0,6.8,3.3,0
14469,50.0,Male,TX,Tier2,13.0,Month-to-Month,Credit Card,Yes,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,47.71,663.21,19.3,1,0,8.7,4.2,0
14470,49.0,Male,TX,Tier2,14.0,One Year,Electronic Check,No,Yes,No,No,No,Yes,No,No,No,Yes,26.69,318.63,10.0,3,1,6.8,4.7,0
14471,,Female,GA,Tier1,35.0,Two Year,Electronic Check,Yes,Yes,No phone service,DSL,No,No internet,No internet,Yes,No,No,29.96,1186.26,40.7,4,0,7.4,4.1,0
14472,64.0,male,PA,Tier3,10.0,One Year,Bank Transfer,Yes,Yes,Yes,No,No internet,Yes,Yes,No,No,Yes,27.65,418.26,103.3,3,3,9.0,3.6,0
14473,53.0,Female,PA,Tier2,4.0,One Year,Electronic Check,No,Yes,No,DSL,Yes,No,No internet,No,Yes,No internet,32.23,71.19,4.6,1,1,8.6,2.2,0
14474,57.0,Female,FL,Tier1,6.0,Two Year,Credit Card,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,57.94,269.97,6.7,1,1,10.0,3.5,0
14475,52.0,male,CA,Tier2,,Month-to-Month,Credit Card,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,46.86,226.97,54.6,5,0,4.0,2.5,0
14476,38.0,Male,OH,Tier2,31.0,Two Year,Bank Transfer,Yes,No,No,Fiber Optic,No,No,Yes,Yes,No internet,No internet,31.39,1015.76,,3,0,5.2,3.8,0
14477,56.0,female,GA,Tier1,15.0,One Year,Electronic Check,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,48.08,693.82,9.0,3,3,5.3,3.0,0
14478,24.0,male,TX,Tier2,29.0,Two Year,Credit Card,Yes,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,No,29.28,953.72,519.3,1,1,3.5,5.0,0
14479,60.0,Female,TX,Tier3,12.0,Two Year,Electronic Check,Yes,Yes,Yes,No,No,Yes,No internet,No internet,Yes,No internet,54.46,680.07,26.7,5,0,5.4,4.7,0
14480,,M,CA,Tier3,,Two Year,Electronic Check,Yes,Yes,No,DSL,Yes,Yes,No,No,No internet,Yes,39.55,2165.43,13.1,2,1,8.3,4.1,0
14481,49.0,male,FL,Tier1,72.0,Month-to-Month,Credit Card,No,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,49.23,3432.34,1.5,2,0,9.7,2.1,1
14482,32.0,Male,PA,Tier3,26.0,One Year,Mailed Check,No,Yes,No,Cable,Yes,Yes,Yes,No,Yes,No internet,29.93,718.92,0.5,1,1,7.8,2.7,0
14483,,Female,IL,Tier2,47.0,One Year,Electronic Check,No,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,47.23,2273.13,99.0,2,2,10.0,4.6,0
14484,44.0,Female,FL,tier1,17.0,One Year,Electronic Check,No,No,No,DSL,Yes,No internet,No internet,No internet,No internet,Yes,39.37,674.58,3.5,0,1,5.4,3.4,0
14485,21.0,Male,FL,Tier1,65.0,One Year,Bank Transfer,No,No,Yes,DSL,Yes,Yes,No,No internet,Yes,Yes,47.7,3081.73,21.5,4,0,8.6,4.0,0
14486,51.0,F,MI,Tier2,42.0,Month-to-Month,Credit Card,no,No,Yes,No,No,No internet,Yes,Yes,No,No,21.38,,135.9,1,0,8.3,2.2,0
14487,36.0,Male,OH,Tier2,72.0,Month-to-Month,Credit Card,Yes,Yes,Yes,Fiber Optic,Yes,No internet,No,No,No,No,39.34,2841.15,9.5,1,0,7.4,1.9,0
14488,58.0,Female,OH,Tier1,23.0,Month-to-Month,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,No,No internet,Yes,No,No,41.09,1087.89,10.1,1,0,6.8,3.2,0
14489,45.0,Female,TX,Tier3,36.0,Two Year,Mailed Check,Yes,No,No,Fiber Optic,No,Yes,No,No,No,No,31.82,944.61,57.1,5,2,6.5,4.1,0
14490,,Male,OH,Tier2,18.0,Two Year,Credit Card,Yes,Yes,No,No,No,No internet,No,Yes,Yes,No,29.91,523.18,153.3,1,1,8.7,2.1,0
14491,30.0,F,TX,Tier1,7.0,Month-to-Month,Credit Card,Yes,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No internet,No,35.23,235.76,71.5,1,3,,4.2,0
14492,36.0,female,FL,Tier2,10.0,Two Year,Mailed Check,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,48.74,378.66,182.3,2,0,7.7,4.0,0
14493,38.0,Female,CA,Tier2,53.0,Month-to-Month,Electronic Check,Yes,Yes,No phone service,Fiber Optic,Yes,No internet,Yes,No,No internet,No internet,52.8,2782.8,0.6,1,2,8.1,4.6,1
14494,57.0,Male,IL,Tier1,1.0,Month-to-Month,Credit Card,No,Yes,No phone service,Fiber Optic,Yes,No,No internet,Yes,Yes,No,66.76,0.0,37.8,0,0,6.9,2.9,0
14495,70.0,Male,CA,tier2,21.0,Month-to-Month,Credit Card,yes,Yes,No,DSL,No,No,No internet,No,Yes,Yes,35.16,679.94,137.9,0,0,8.6,4.9,0
14496,32.0,Female,FL,Tier3,11.0,Two Year,Electronic Check,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,55.74,586.29,39.5,3,2,5.6,2.7,0
14497,61.0,Male,NC,Tier1,11.0,One Year,Mailed Check,Yes,Yes,Yes,No,No internet,Yes,No,No,No,No,45.91,504.49,16.2,1,0,7.2,1.6,0
14498,18.0,Female,GA,Tier2,,Month-to-Month,Bank Transfer,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,40.13,2234.15,3.2,3,0,6.9,3.6,0
14499,27.0,Other,PA,Tier2,46.0,One Year,Credit Card,No,Yes,No,DSL,Yes,No internet,No,No internet,No internet,Yes,42.78,1886.26,6.7,0,1,6.6,4.3,0
14500,30.0,Female,GA,Tier3,,Month-to-Month,Bank Transfer,No,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,49.32,903.26,190.4,0,1,7.2,2.8,0
14501,,M,IL,tier1,7.0,Month-to-Month,Credit Card,No,Yes,Yes,Fiber Optic,Yes,Yes,No,No internet,No,No,38.01,365.28,19.0,4,0,5.8,3.8,0
14502,,Female,OH,Tier2,15.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,30.65,13.45,7.8,1,0,10.0,4.6,0
14503,51.0,Female,GA,Tier3,12.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,32.59,329.17,2.0,2,4,9.4,4.9,0
14504,41.0,female,OH,Tier2,10.0,Two Year,Electronic Check,No,Yes,Yes,Fiber Optic,No,Yes,No internet,No,Yes,No,63.18,599.23,40.4,7,1,9.3,4.3,0
14505,50.0,Female,FL,Tier2,2.0,One Year,Electronic Check,Yes,Yes,Yes,No,Yes,Yes,No,No,No internet,No internet,36.01,,,4,2,8.3,3.3,0
14506,55.0,M,IL,tier1,18.0,Month-to-Month,Credit Card,Yes,Yes,No,Fiber Optic,No,No,No,No,No,Yes,42.21,750.29,19.1,1,1,8.9,3.3,0
14507,48.0,Male,MI,Tier2,8.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,49.42,8637.804822060505,,2,0,8.9,3.1,1
14508,54.0,Male,PA,Tier2,25.0,Month-to-Month,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No internet,Yes,No internet,No,29.14,554.35,66.4,4,1,6.5,3.6,0
14509,43.0,female,PA,Tier3,9.0,Month-to-Month,Mailed Check,No,No,No,DSL,No,Yes,No internet,Yes,No internet,No,23.18,270.43,,1,3,6.4,4.3,0
14510,27.0,Female,NC,Tier1,13.0,One Year,Mailed Check,Yes,Yes,Yes,DSL,No,No internet,No,No internet,Yes,Yes,51.34,733.1,24.9,2,1,5.4,2.6,0
14511,60.0,M,MI,Tier2,1.0,Month-to-Month,Credit Card,Yes,Yes,Yes,DSL,No,Yes,No internet,No,No internet,No,47.04,0.0,58.5,1,0,8.4,2.9,0
14512,36.0,F,TX,tier1,,One Year,Bank Transfer,no,No,No,No,No internet,Yes,Yes,No,Yes,Yes,35.53,2504.04,147.7,2,2,3.6,4.2,0
14513,30.0,Male,PA,Tier3,17.0,Month-to-Month,Mailed Check,Yes,Yes,No phone service,No,Yes,No,No,Yes,No,Yes,35.5,789.11,5.8,0,0,7.8,3.3,0
14514,42.0,Female,NY,Tier3,1.0,Month-to-Month,Bank Transfer,No,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No internet,43.7,88.55,19.0,1,0,6.3,3.7,0
14515,31.0,Female,TX,Tier1,18.0,Two Year,Credit Card,Yes,Yes,No,DSL,Yes,No,No internet,No,No internet,Yes,37.81,680.6,,3,1,,4.1,0
14516,38.0,Female,PA,Tier2,49.0,Month-to-Month,Bank Transfer,No,Yes,No,DSL,No,Yes,No,No,No,Yes,35.66,1909.09,8.1,0,0,7.6,3.4,1
14517,50.0,female,FL,tier2,35.0,Month-to-Month,Credit Card,Yes,Yes,No,DSL,No,No,No,Yes,No internet,Yes,34.75,1054.08,16.1,1,3,6.5,2.7,0
14518,50.0,Male,IL,Tier2,28.0,Month-to-Month,Electronic Check,Yes,Yes,No phone service,No,Yes,No,No,No,No,Yes,43.78,1022.55,4.8,2,2,7.8,5.0,0
14519,31.0,Female,IL,Tier1,3.0,Month-to-Month,Credit Card,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No internet,No,36.61,126.52,11.5,4,1,6.0,3.9,0
14520,37.0,male,NY,Tier2,25.0,Month-to-Month,Credit Card,No,Yes,Yes,No,Yes,No,No,No,No internet,Yes,53.11,,56.2,3,0,4.1,4.5,0
14521,61.0,Male,FL,Tier2,34.0,Month-to-Month,Mailed Check,Yes,Yes,No,Fiber Optic,No,No,No,Yes,No internet,No,38.03,1121.95,17.4,0,1,6.7,3.3,0
14522,52.0,female,NY,Tier1,20.0,Two Year,Bank Transfer,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,39.66,663.24,742.282503066397,1,0,5.3,3.8,0
14523,76.0,Female,OH,Tier3,53.0,Two Year,Bank Transfer,No,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,73.74,3987.53,65.3,1,1,3.3,4.7,0
14524,62.0,F,CA,tier2,7.0,One Year,Bank Transfer,Yes,Yes,No,DSL,No,No,No,No,No,Yes,29.55,91.62,5.1,3,0,8.7,3.8,1
14525,62.0,Male,PA,Tier2,6.0,One Year,Electronic Check,No,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No internet,50.54,,3.8,1,1,5.8,3.5,0
14526,24.0,Male,FL,Tier3,,One Year,Bank Transfer,No,Yes,No,No,No internet,No,No,No,No internet,No internet,29.87,1454.75,121.7,1,1,,2.5,1
14527,56.0,Female,CA,Tier3,23.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No internet,Yes,31.25,814.24,71.4,4,0,,1.5,1
14528,44.0,Male,CA,Tier3,1.0,Month-to-Month,Credit Card,Yes,Yes,No phone service,Fiber Optic,No,Yes,No internet,Yes,Yes,Yes,72.88,42.24,12.1,6,2,6.1,5.0,1
14529,36.0,Other,IL,Tier1,10.0,Month-to-Month,Bank Transfer,No,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,46.84,517.64,344.9,2,2,,3.5,0
14530,47.0,Male,IL,Tier1,46.0,One Year,Credit Card,Yes,Yes,Yes,Fiber Optic,Yes,No internet,Yes,Yes,No,Yes,55.08,2409.73,8.6,1,1,2.9,5.0,0
14531,59.0,male,MI,Tier1,1.0,Month-to-Month,Bank Transfer,Yes,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,64.21,123.1,55.9,1,2,,4.1,0
14532,52.0,Female,OH,Tier1,1.0,Month-to-Month,Electronic Check,No,Yes,No phone service,DSL,No,No,Yes,No internet,No,No,36.59,0.0,1.9,1,0,5.6,2.9,1
14533,31.0,Female,FL,Tier2,7.0,Month-to-Month,Bank Transfer,Yes,Yes,No,Cable,No,No,No,Yes,Yes,Yes,49.66,209.55,4.4,2,0,8.5,3.3,1
14534,56.0,Male,NC,Tier2,58.0,Month-to-Month,Electronic Check,No,No,No,DSL,No,No,No,No internet,Yes,No,47.89,2984.14,94.0,1,1,6.0,5.0,1
14535,35.0,Female,FL,Tier1,55.0,Month-to-Month,Credit Card,Yes,Yes,No,Fiber Optic,No internet,No internet,Yes,Yes,No,Yes,44.02,2604.1,708.755337222247,2,1,7.9,4.9,0
14536,48.0,Female,OH,Tier1,17.0,Month-to-Month,Credit Card,No,No,Yes,DSL,Yes,Yes,Yes,No,No,No,38.86,675.43,16.0,1,0,8.2,4.4,0
14537,40.0,Male,IL,Tier2,19.0,Month-to-Month,Credit Card,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,28.8,701.91,613.7,1,1,6.3,2.0,0
14538,,F,IL,Tier1,9.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,No internet,No internet,Yes,Yes,Yes,No,77.5200732362915,,143.1,5,1,8.0,2.0,1
14539,56.0,Male,PA,Tier3,6.0,Month-to-Month,Credit Card,No,No,No phone service,Cable,Yes,No,No,Yes,No,No internet,49.6,284.0,7.1,0,1,6.5,4.8,0
14540,29.0,Female,GA,Tier1,40.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No internet,29.61,1166.75,,1,4,7.7,4.1,0
14541,74.0,Female,IL,Tier3,2.0,Month-to-Month,Credit Card,Yes,Yes,Yes,DSL,No,No,No,No,No,No,32.86,0.0,2.5,2,2,5.1,5.0,0
14542,18.0,Male,NY,tier2,16.0,One Year,Credit Card,No,Yes,No,Fiber Optic,No internet,No,No,Yes,No,No,28.63,223.67,10.3,1,1,5.1,3.4,0
14543,36.0,F,PA,Tier3,24.0,Month-to-Month,Credit Card,No,Yes,Yes,DSL,Yes,No,No internet,No internet,No internet,Yes,52.45,1227.87,28.8,3,0,4.7,2.6,1
14544,,Female,TX,Tier3,2.0,Month-to-Month,Mailed Check,Yes,Yes,Yes,Fiber Optic,No internet,No,Yes,No,Yes,No internet,32.59,195.42,21.3,3,2,7.5,3.8,0
14545,53.0,Male,GA,tier1,17.0,Month-to-Month,Mailed Check,Yes,No,Yes,DSL,Yes,No,No internet,No internet,No,No,43.6,768.78,21.0,1,2,9.4,4.0,0
14546,43.0,Female,GA,Tier1,20.0,Month-to-Month,Credit Card,No,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,53.91,1159.65,89.7,2,4,8.9,2.7,0
14547,44.0,Female,NY,tier2,32.0,Month-to-Month,Credit Card,Yes,Yes,No,DSL,Yes,No internet,No,Yes,No,Yes,23.49,790.99,969.3068271768618,2,1,6.5,2.3,0
14548,51.0,Female,GA,Tier3,6.0,annual,Credit Card,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,45.8,190.14,56.1,1,3,6.7,4.2,0
14549,41.0,Female,NC,Tier3,8.0,Two Year,Electronic Check,Yes,No,No,No,No internet,Yes,No internet,No,Yes,No internet,53.99,9121.559802346092,39.3,1,2,8.6,2.6,0
14550,65.0,Male,IL,Tier2,20.0,Month-to-Month,Electronic Check,No,Yes,No,No,No,Yes,No,No internet,No,Yes,39.19,750.57,817.7843395014122,1,1,9.6,5.0,0
14551,,Male,IL,Tier2,72.0,One Year,Electronic Check,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,28.69,1959.43,80.0,2,2,2.7,5.0,0
14552,58.0,female,PA,Tier3,5.0,Month-to-Month,Electronic Check,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,43.62,310.06,66.9,3,1,6.0,4.3,0
14553,30.0,Male,OH,Tier2,72.0,Month-to-Month,Credit Card,Yes,Yes,No,Fiber Optic,No,Yes,No,No internet,Yes,No,33.08,2251.23,3.7,1,0,7.3,5.0,0
14554,43.0,female,NY,Tier3,30.0,One Year,Credit Card,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No internet,Yes,68.15,1978.6,307.5,1,3,6.9,4.1,0
14555,40.0,Male,IL,Tier1,41.0,Month-to-Month,Electronic Check,Yes,Yes,No,No,Yes,No,No,No,No,No,30.96,,24.1,3,4,6.9,3.3,0
14556,29.0,female,CA,Tier2,2.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,47.19,164.53,4.8,2,0,10.0,5.0,1
14557,50.0,Female,MI,Tier2,8.0,One Year,Bank Transfer,No,Yes,No,DSL,No,Yes,No,Yes,No internet,Yes,35.25,306.51,18.2,0,0,5.3,4.0,0
14558,36.0,Female,IL,Tier1,1.0,One Year,Bank Transfer,Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,22.92,0.0,29.7,2,2,5.8,3.1,0
